1.0633050	1.0188702
1.0491587	1.0275501
1.0350125	1.0285903
1.0208662	1.0239050
1.0067199	1.0147759
1.0019118	1.0102561
0.9925736	1.0007380
0.9841339	0.9897438
0.9784274	0.9815800
0.9713556	0.9692315
0.9642811	0.9554382
0.9613678	0.9487192
0.9538110	0.9282068
0.9501348	0.9158569
0.9480523	0.9076945
0.9444618	0.8871822
0.9427231	0.8666699
0.9433524	0.8461576
0.9470668	0.8256452
0.9501348	0.8171651
0.9569462	0.8051329
0.9642811	0.7971178
0.9784274	0.7899608
0.9925736	0.7895609
1.0067199	0.7942126
1.0208662	0.8026847
1.0237239	0.8051329
1.0350125	0.8161514
1.0428925	0.8256452
1.0491587	0.8343414
1.0563297	0.8461576
1.0633050	0.8595705
1.0665003	0.8666699
1.0740202	0.8871822
1.0774513	0.8993295
1.0795165	0.9076945
1.0827649	0.9282068
1.0841086	0.9487192
1.0831660	0.9692315
1.0794261	0.9897438
1.0774513	0.9957283
1.0700524	1.0102561
1.0633050	1.0188702
