1.	1.	-0.12	-0.13	-0.11	0	0	0	0	0	0	0
1.	1.	-0.12	-0.13	-0.11	0	0	0	0	0	0	0
-0.12	-0.12	1.	0.06	0.01	0	0	0	0	0	0	0
-0.13	-0.13	0.06	1.	0.81	0	0	0	0	0	0	0
-0.11	-0.11	0.01	0.81	1.	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	1
