-0.3356727449308501, 9.0892496853486
-0.3348456163139206, 8.207678516104874
-0.3330994559004028, 7.467409116175493
-0.3324561336427909, 6.808686486361268
-0.3324561336427909, 6.255049305231241
-0.3324561336427909, 5.746430223986354
-0.3328850151478655, 5.247991251749682
-0.3309856827682496, 4.810608512211964
-0.3267948977758066, 4.351508424188155
-0.3202330107481657, 3.959112010868248
-0.3143001499279676, 3.6250443331117874
-0.30815284835523205, 3.28648548749577
-0.30341472887059884, 2.98786633283134
-0.29771673173175084, 2.7337708199467174
-0.2888531806268766, 2.5096198999473005
-0.2777737417457835, 2.283738105271313
-0.2681239078816058, 2.0797363844990437
-0.25911739627503994, 1.8985389398315073
-0.2494675624108622, 1.7436592919019045
-0.23853108403146073, 1.6043943131998397
-0.2263079611368355, 1.4728116667259044
-0.21408483824221047, 1.3507471702941207
-0.20186171534758524, 1.2395220674364096
-0.18899527019534834, 1.1339137804509276
-0.17548550278549935, 1.033729685101258
-0.16261905763326245, 0.9475839525117706
-0.1510392569962491, 0.8670240897165762
-0.13945945635923573, 0.792601460498866
-0.12852297797983425, 0.723308229821039
-0.11887314411565653, 0.661653150423801
-0.11050995476670256, 0.6091274341892994
-0.10214676541774859, 0.557636648876324
-0.09394440663319736, 0.5059415044075182
-0.08459325810291096, 0.4485017999830806
-0.07705719737088623, 0.40578099265817724
-0.0706239747947679, 0.3715080743902497
-0.06483407447626122, 0.3406052852890452
-0.059687496415366414, 0.31280423334254526
-0.055092337432424365, 0.28400053839884964
-0.05012956573084759, 0.2600058935611236
-0.04617772900551764, 0.2369161690963169
-0.043218446620503004, 0.213293597419207
-0.039262014736190176, 0.19310219530787337
-0.035057444266798354, 0.17583374344099717
-0.03340318703293943, 0.16074587842983995
-0.029359447127950578, 0.14547643074594957
-0.027521383534773847, 0.13084342007798763
-0.026020298267012798, 0.11931738959494462
0.028723362416433584, 0.12082639467742466
0.030699280779098448, 0.13233807862205385
0.032833940997538, 0.1540800195225236
0.03295090868074002, 0.14123113829463776
0.035202536582381594, 0.17363482779910738
0.03857997843484373, 0.19461909869215505
0.04221474919035084, 0.21861341695578926
0.04517403157536526, 0.24174068701975784
0.04967728737864818, 0.2654052198170598
0.05418054318193111, 0.2890746588420169
0.05882675948690563, 0.31632424407038695
0.06511702156133259, 0.3492473161664809
0.07201811487025944, 0.3877216821324867
0.07862678897118136, 0.42799985318105527
0.08506001154729992, 0.46798019123831874
0.09342320089625389, 0.5152575070549774
0.10307303476043161, 0.5619563384348488
0.11272286862460934, 0.616344888702673
0.12108605797356353, 0.674520225029916
0.12880592506490562, 0.7354588553359539
0.13716911441385982, 0.7992855028276948
0.14746227053564942, 0.87385945611937
0.15904207117266256, 0.954840172184004
0.1712651940672878, 1.0398199932188108
0.18348831696191303, 1.129571683124765
0.19635476211414993, 1.2302278916110956
0.20922120726638704, 1.348022371563475
0.22015768564578853, 1.4719940343053475
0.23045084176757813, 1.6124236905849358
0.2413873201469794, 1.7578001415647424
0.25232379852638087, 1.9023079183963116
0.2629386157769764, 2.082738257159808
0.2703368217395128, 2.2701363285102008
0.2792146688945565, 2.4872535758060628
0.28688774891261737, 2.735427404781837
0.292996061257619, 2.9929463384345336
0.2986430010744341, 3.26654495011911
0.30369767595567, 3.608235764562383
0.3082928349386118, 3.9823643570693483
0.3121527684842831, 4.40050097491196
0.31527747659268335, 4.941412891250341
0.3193007935688592, 5.5470357540412
0.32212426347726675, 6.176914926182326
0.3243758913789081, 6.876389582269649
0.3271100109737586, 7.589658222423834
0.32823582492457914, 8.437745626648297
0.33080911395502666, 9.259059925009122
-0.025547445255474477, 0.11086031784226927
-0.025547445255474477, 0.10349643086084791
0.025547445255474255, 0.10349643086084791
0.025547445255474255, 0.11213759659426936
-0.3357664233576645, 9.773491762169087
0.33211678832116776, 9.886097188561866
