1.0467445	0.9692315
1.0350125	0.9779250
1.0208662	0.9773497
1.0067199	0.9693041
1.0066504	0.9692315
0.9925736	0.9523720
0.9903395	0.9487192
0.9799216	0.9282068
0.9784274	0.9242614
0.9736250	0.9076945
0.9702048	0.8871822
0.9703138	0.8666699
0.9758119	0.8461576
0.9784274	0.8418368
0.9925736	0.8326591
1.0067199	0.8344849
1.0208662	0.8432712
1.0236460	0.8461576
1.0350125	0.8605017
1.0387072	0.8666699
1.0484090	0.8871822
1.0491587	0.8895513
1.0536555	0.9076945
1.0559627	0.9282068
1.0545720	0.9487192
1.0491587	0.9658280
1.0467445	0.9692315
