1.	1.	-0.16	-0.17	-0.12	0	0	0	0	0	0	0
1.	1.	-0.16	-0.17	-0.12	0	0	0	0	0	0	0
-0.16	-0.16	1.	0.83	0.37	0	0	0	0	0	0	0
-0.17	-0.17	0.83	1.	0.83	0	0	0	0	0	0	0
-0.12	-0.12	0.37	0.83	1.	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	1
