-4	-3	53.72758343530145
-4	-2.93	53.505146255641925
-4	-2.8600000000000003	53.27053456646382
-4	-2.7900000000000005	53.02336508840498
-4	-2.7200000000000006	52.763289468662286
-4	-2.650000000000001	52.49000557760081
-4	-2.580000000000001	52.203271022348474
-4	-2.510000000000001	51.90291926190627
-4	-2.4400000000000013	51.58887876985469
-4	-2.3700000000000014	51.2611957608292
-4	-2.3000000000000016	50.92006107627016
-4	-2.2300000000000018	50.56584191407348
-4	-2.160000000000002	50.19911918594785
-4	-2.090000000000002	49.82073139535048
-4	-2.0200000000000022	49.43182604696181
-4	-1.9500000000000022	49.03391972388376
-4	-1.8800000000000021	48.628968097748384
-4	-1.810000000000002	48.21944726424384
-4	-1.740000000000002	47.808447913849186
-4	-1.670000000000002	47.399783942482784
-4	-1.6000000000000019	46.99811716163041
-4	-1.5300000000000018	46.60909975756371
-4	-1.4600000000000017	46.239536040488304
-4	-1.3900000000000017	45.89756477106844
-4	-1.3200000000000016	45.59286289320562
-4	-1.2500000000000016	45.336870759669104
-4	-1.1800000000000015	45.14303781156106
-4	-1.1100000000000014	45.02708604039886
-4	-1.0400000000000014	45.00728627502361
-4	-0.9700000000000013	45.104739224443804
-4	-0.9000000000000012	45.3436490870784
-4	-0.8300000000000012	45.751572222802935
-4	-0.7600000000000011	46.359616722704004
-4	-0.6900000000000011	47.202560624894495
-4	-0.620000000000001	48.318847082110345
-4	-0.5500000000000009	49.75040430257672
-4	-0.4800000000000009	51.542227250025576
-4	-0.4100000000000009	53.741648125348085
-4	-0.3400000000000009	56.39721548738292
-4	-0.2700000000000009	59.55710027825623
-4	-0.2000000000000009	63.26695468130708
-4	-0.1300000000000009	67.56717112119995
-4	-0.060000000000000886	72.4895286239307
-4	0.00999999999999912	78.05327644153743
-4	0.07999999999999913	84.2607925393307
-4	0.14999999999999913	91.09306540670659
-4	0.21999999999999914	98.5053734305231
-4	0.28999999999999915	106.42366002332052
-4	0.35999999999999915	114.74219887468776
-4	0.42999999999999916	123.32317886717446
-4	0.49999999999999917	131.99877767018612
-4	0.5699999999999992	140.5761105526003
-4	0.6399999999999992	148.84513124349456
-4	0.7099999999999993	156.58915156120767
-4	0.7799999999999994	163.59719929070835
-4	0.8499999999999994	169.67704136438945
-4	0.9199999999999995	174.66746111694695
-4	0.9899999999999995	178.44837075412673
-4	1.0599999999999996	180.94758844166608
-4	1.1299999999999997	182.14357334853221
-4	1.1999999999999997	182.0639938803642
-4	1.2699999999999998	180.78057779809217
-4	1.3399999999999999	178.40114106574418
-4	1.41	175.05994035834775
-4	1.48	170.9075246883234
-4	1.55	166.10110909127874
-4	1.62	160.7962244108711
-4	1.6900000000000002	155.14008637561378
-4	1.7600000000000002	149.26683679814218
-4	1.8300000000000003	143.29457976890265
-4	1.9000000000000004	137.32398231345294
-4	1.9700000000000004	131.43812949104452
-4	2.0400000000000005	125.70330433545098
-4	2.1100000000000003	120.17038502662528
-4	2.18	114.87659755832992
-4	2.25	109.84741768617043
-4	2.32	105.0984711815711
-4	2.3899999999999997	100.63733049200765
-4	2.4599999999999995	96.4651460984856
-4	2.5299999999999994	92.57808162570504
-4	2.599999999999999	88.96854385187908
-4	2.669999999999999	85.62621356482657
-4	2.739999999999999	82.53889228051582
-4	2.8099999999999987	79.69318465887368
-4	2.8799999999999986	77.07503828641481
-4	2.9499999999999984	74.67016235853984
-4	3.0199999999999982	72.46434545192342
