1.149438024	0.873503366
1.162037917	0.873818954
1.136519618	0.873605168
1.172278944	0.875410469
1.126213767	0.874859377
1.113879327	0.876801772
1.182745977	0.87745331
1.104636982	0.878191842
1.192655471	0.881561712
1.096708823	0.880660094
1.087335359	0.882584165
1.077482559	0.885149592
1.201839706	0.885978011
1.068255849	0.887501234
1.058430816	0.890422971
1.209904858	0.893701017
1.048061944	0.894075142
1.037543118	0.897549158
1.027232465	0.900969728
1.214589036	0.902522487
1.017577547	0.904176512
1.00811393	0.908013402
1.215643165	0.911781172
0.998458309	0.911682763
0.989024055	0.9159561
1.214145962	0.920702141
0.980506391	0.919782863
0.972302051	0.923994439
0.963086248	0.928334287
1.21014329	0.929617001
0.953894138	0.932732163
1.205256539	0.938595997
0.94554591	0.937441555
0.936775394	0.941958262
0.927564302	0.946836461
1.199404637	0.947574993
0.918350082	0.952466408
1.193264087	0.956553989
0.90852218	0.958313609
0.898014265	0.964968591
1.186286077	0.965532985
0.888841796	0.971055781
1.179200511	0.974511982
0.878598567	0.978455139
1.171099963	0.983490978
0.868853813	0.985453918
1.163940945	0.991828617
0.859792455	0.993189071
1.155872126	1.000166256
0.849924798	1.001662755
1.14659199	1.009145252
0.840314812	1.009572823
1.139252709	1.01705532
0.832006394	1.01705532
1.1311745	1.024965388
0.823229258	1.024965388
1.123203259	1.03266167
0.814164584	1.033944384
1.114927325	1.040357953
0.806865418	1.042068238
1.105288077	1.048909378
0.799531005	1.050192091
1.096360253	1.05660566
0.792398719	1.059000059
1.087672512	1.064301942
0.785743549	1.067249934
1.079478934	1.071116359
0.779052515	1.075846366
1.070655697	1.078839365
0.772140079	1.084825362
1.062560156	1.086108076
1.05479577	1.09273543
0.766088856	1.093804358
1.045902157	1.100217927
0.760754672	1.102783354
1.036587908	1.107807316
0.75586482	1.11176235
1.027499476	1.115092905
0.751263378	1.120741346
1.018326461	1.122077506
1.009730947	1.128437629
0.746933816	1.129720342
0.999123886	1.136632744
0.743512289	1.138699338
0.988620774	1.143954902
0.740406793	1.14758832
0.978951398	1.151116007
0.737637179	1.156443545
0.969115133	1.158042661
0.959572742	1.165208755
0.7351575	1.166063898
0.94939791	1.172366615
0.733487014	1.176111822
0.939412529	1.179130475
0.930497952	1.185026683
0.732933773	1.186159746
0.921600747	1.190307187
0.912483302	1.195241359
0.733591329	1.196207671
0.902997864	1.200864479
0.735247327	1.206041809
0.89357186	1.206780341
0.884604508	1.212053461
0.737831301	1.216089733
0.874836376	1.217372447
0.86537617	1.222157173
0.74239165	1.225068729
0.855706289	1.226672121
0.845115845	1.230627155
0.748424381	1.233548892
0.835184168	1.234074449
0.82409711	1.237349526
0.756157437	1.241053316
0.81393305	1.240404285
0.804112608	1.243179426
0.794289901	1.24542112
0.767294868	1.245843661
0.784017172	1.246789348
0.775698057	1.246691618
1.049174361	0.944335319
1.03641639	0.945009566
1.062063928	0.945380128
1.027693933	0.946506065
1.071644787	0.948205098
1.018360654	0.948928969
1.07991799	0.951731936
1.008792361	0.951828202
1.000325098	0.954843704
1.0878128	0.959546988
0.991196784	0.958691846
0.982260225	0.962137567
0.973182575	0.966140587
1.091280026	0.968525984
0.964077538	0.970236269
0.955193889	0.974695226
1.091429047	0.97750498
0.946550661	0.97903202
0.937748477	0.983918549
1.089293077	0.986483976
0.928829559	0.989049404
0.919958787	0.994394044
1.085398657	0.995462972
0.91107479	1.000118748
1.080172981	1.004441968
0.902460262	1.005831575
0.894204489	1.01212298
1.073854484	1.013420965
0.885997344	1.019789526
1.066701467	1.022399961
0.876990888	1.027744601
1.058902692	1.031378957
0.868121077	1.035654669
1.050428355	1.040357953
0.859501379	1.043778523
1.04166591	1.049336949
0.851266521	1.052329948
1.033114186	1.057888374
0.843447877	1.061308944
1.024364551	1.065798442
0.836235252	1.07028794
1.015391646	1.07370851
0.829588907	1.079266936
1.006662143	1.081832363
0.823558517	1.088245932
0.998091533	1.089528646
0.818233494	1.097224928
0.989117732	1.096749849
0.979955859	1.102536678
0.813534359	1.106203924
0.971546479	1.108700388
0.962618569	1.115123945
0.809550527	1.11518292
0.953723547	1.121168918
0.806371408	1.124161916
0.944764614	1.127107407
0.935862786	1.132713341
0.804523546	1.133140912
0.927020098	1.138271767
0.804126156	1.142119908
0.918264282	1.143439802
0.909422261	1.148319691
0.805268652	1.151098904
0.900581105	1.152809189
0.891683051	1.157084902
0.808179532	1.160077901
0.882593387	1.161338111
0.873613269	1.165007545
0.814154378	1.169212377
0.864728101	1.168629325
0.85587438	1.172049895
0.846225259	1.175149787
0.822228125	1.175749316
0.837428216	1.176753179
0.828512865	1.177106394
0.930972763	1.058438881
